subgroup_column,subgroup,n_test,recall,positive_rate,base_rate,dataset,condition,rate,seed,rule_set
marital,divorced,1308,0.524822695035461,0.11162079510703364,0.10779816513761468,bank_marketing_full,repair,0.2,20260806,naive
age_band,30-44,5936,0.5473684210526316,0.10023584905660378,0.09602425876010781,bank_marketing_full,repair,0.2,20260806,naive
age_band,45-59,3395,0.48746518105849584,0.09513991163475699,0.10574374079528719,bank_marketing_full,repair,0.2,20260806,naive
age_band,<30,1699,0.5776173285198556,0.15891701000588582,0.16303708063566805,bank_marketing_full,repair,0.2,20260806,naive
age_band,60+,273,0.6551724137931034,0.4908424908424908,0.4249084249084249,bank_marketing_full,repair,0.2,20260806,naive
marital,single,3226,0.6554621848739496,0.15034097954122752,0.14755114693118412,bank_marketing_full,clean,0.2,20260807,naive
marital,married,6769,0.574468085106383,0.10356034864824937,0.10415127788447333,bank_marketing_full,clean,0.2,20260807,naive
marital,divorced,1308,0.5886524822695035,0.10397553516819572,0.10779816513761468,bank_marketing_full,clean,0.2,20260807,naive
age_band,30-44,5936,0.5929824561403508,0.09652964959568733,0.09602425876010781,bank_marketing_full,clean,0.2,20260807,naive
age_band,45-59,3395,0.5543175487465181,0.09337260677466863,0.10574374079528719,bank_marketing_full,clean,0.2,20260807,naive
age_band,<30,1699,0.6209386281588448,0.16009417304296644,0.16303708063566805,bank_marketing_full,clean,0.2,20260807,naive
age_band,60+,273,0.7844827586206896,0.5860805860805861,0.4249084249084249,bank_marketing_full,clean,0.2,20260807,naive
marital,single,3226,0.6533613445378151,0.15468071915685058,0.14755114693118412,bank_marketing_full,corrupted,0.2,20260807,naive
marital,married,6769,0.5716312056737589,0.10178756093957748,0.10415127788447333,bank_marketing_full,corrupted,0.2,20260807,naive
marital,divorced,1308,0.5886524822695035,0.10244648318042814,0.10779816513761468,bank_marketing_full,corrupted,0.2,20260807,naive
age_band,30-44,5936,0.5754385964912281,0.09467654986522911,0.09602425876010781,bank_marketing_full,corrupted,0.2,20260807,naive
age_band,45-59,3395,0.5626740947075209,0.09602356406480118,0.10574374079528719,bank_marketing_full,corrupted,0.2,20260807,naive
age_band,<30,1699,0.6353790613718412,0.17010005885815185,0.16303708063566805,bank_marketing_full,corrupted,0.2,20260807,naive
age_band,60+,273,0.7844827586206896,0.5311355311355311,0.4249084249084249,bank_marketing_full,corrupted,0.2,20260807,naive
marital,single,3226,0.48739495798319327,0.1568505889646621,0.14755114693118412,bank_marketing_full,quarantine,0.2,20260807,naive
marital,married,6769,0.4156028368794326,0.10415127788447333,0.10415127788447333,bank_marketing_full,quarantine,0.2,20260807,naive
marital,divorced,1308,0.3049645390070922,0.08486238532110092,0.10779816513761468,bank_marketing_full,quarantine,0.2,20260807,naive
age_band,30-44,5936,0.4543859649122807,0.11506064690026954,0.09602425876010781,bank_marketing_full,quarantine,0.2,20260807,naive
age_band,45-59,3395,0.37604456824512533,0.08541973490427099,0.10574374079528719,bank_marketing_full,quarantine,0.2,20260807,naive
age_band,<30,1699,0.4584837545126354,0.16244849911712772,0.16303708063566805,bank_marketing_full,quarantine,0.2,20260807,naive
age_band,60+,273,0.4051724137931034,0.2673992673992674,0.4249084249084249,bank_marketing_full,quarantine,0.2,20260807,naive
marital,single,3226,0.6050420168067226,0.15840049597024178,0.14755114693118412,bank_marketing_full,repair,0.2,20260807,naive
marital,married,6769,0.5191489361702127,0.10045797015807358,0.10415127788447333,bank_marketing_full,repair,0.2,20260807,naive
marital,divorced,1308,0.5319148936170213,0.10015290519877676,0.10779816513761468,bank_marketing_full,repair,0.2,20260807,naive
age_band,30-44,5936,0.5526315789473685,0.09838274932614555,0.09602425876010781,bank_marketing_full,repair,0.2,20260807,naive
age_band,45-59,3395,0.4958217270194986,0.09337260677466863,0.10574374079528719,bank_marketing_full,repair,0.2,20260807,naive
age_band,<30,1699,0.5812274368231047,0.1748087110064744,0.16303708063566805,bank_marketing_full,repair,0.2,20260807,naive
age_band,60+,273,0.646551724137931,0.4542124542124542,0.4249084249084249,bank_marketing_full,repair,0.2,20260807,naive
race,Caucasian,19029,0.25917324663260566,0.11267013505701824,0.11314309737768669,diabetes_130us,clean,0.05,20260803,naive
race,AfricanAmerican,4820,0.27715355805243447,0.11618257261410789,0.11078838174273858,diabetes_130us,clean,0.05,20260803,naive
race,Other,350,0.34615384615384615,0.08285714285714285,0.07428571428571429,diabetes_130us,clean,0.05,20260803,naive
race,?,577,0.1346153846153846,0.05719237435008666,0.09012131715771231,diabetes_130us,clean,0.05,20260803,naive
race,Hispanic,518,0.38095238095238093,0.12162162162162163,0.12162162162162163,diabetes_130us,clean,0.05,20260803,naive
race,Asian,148,0.18181818181818182,0.06756756756756757,0.07432432432432433,diabetes_130us,clean,0.05,20260803,naive
gender,Female,13667,0.2812299807815503,0.11516792273359186,0.1142167264213068,diabetes_130us,clean,0.05,20260803,naive
gender,Male,11775,0.24178403755868544,0.10743099787685775,0.10853503184713376,diabetes_130us,clean,0.05,20260803,naive
race,Caucasian,19029,0.25592196934509986,0.11130379946397603,0.11314309737768669,diabetes_130us,corrupted,0.05,20260803,naive
race,AfricanAmerican,4820,0.2902621722846442,0.11742738589211618,0.11078838174273858,diabetes_130us,corrupted,0.05,20260803,naive
race,Other,350,0.34615384615384615,0.10285714285714286,0.07428571428571429,diabetes_130us,corrupted,0.05,20260803,naive
race,?,577,0.17307692307692307,0.058925476603119586,0.09012131715771231,diabetes_130us,corrupted,0.05,20260803,naive
race,Hispanic,518,0.3492063492063492,0.12548262548262548,0.12162162162162163,diabetes_130us,corrupted,0.05,20260803,naive
race,Asian,148,0.18181818181818182,0.13513513513513514,0.07432432432432433,diabetes_130us,corrupted,0.05,20260803,naive
gender,Female,13667,0.2703395259449071,0.11099729274895734,0.1142167264213068,diabetes_130us,corrupted,0.05,20260803,naive
gender,Male,11775,0.25508607198748046,0.11227176220806794,0.10853503184713376,diabetes_130us,corrupted,0.05,20260803,naive
race,Caucasian,19029,0.12401300510915002,0.10515528929528614,0.11314309737768669,diabetes_130us,quarantine,0.05,20260803,naive
race,AfricanAmerican,4820,0.15917602996254682,0.1338174273858921,0.11078838174273858,diabetes_130us,quarantine,0.05,20260803,naive
race,Other,350,0.07692307692307693,0.11714285714285715,0.07428571428571429,diabetes_130us,quarantine,0.05,20260803,naive
race,?,577,0.15384615384615385,0.14211438474870017,0.09012131715771231,diabetes_130us,quarantine,0.05,20260803,naive
race,Hispanic,518,0.09523809523809523,0.0945945945945946,0.12162162162162163,diabetes_130us,quarantine,0.05,20260803,naive
race,Asian,148,0.09090909090909091,0.14189189189189189,0.07432432432432433,diabetes_130us,quarantine,0.05,20260803,naive
gender,Female,13667,0.1185137732222934,0.108216872759201,0.1142167264213068,diabetes_130us,quarantine,0.05,20260803,naive
gender,Male,11775,0.14397496087636932,0.11549893842887474,0.10853503184713376,diabetes_130us,quarantine,0.05,20260803,naive
race,Caucasian,19029,0.25685090571295865,0.1120395186294603,0.11314309737768669,diabetes_130us,repair,0.05,20260803,naive
race,AfricanAmerican,4820,0.27153558052434457,0.11701244813278008,0.11078838174273858,diabetes_130us,repair,0.05,20260803,naive
race,Other,350,0.3076923076923077,0.08285714285714285,0.07428571428571429,diabetes_130us,repair,0.05,20260803,naive
race,?,577,0.1346153846153846,0.06412478336221837,0.09012131715771231,diabetes_130us,repair,0.05,20260803,naive
race,Hispanic,518,0.3492063492063492,0.12548262548262548,0.12162162162162163,diabetes_130us,repair,0.05,20260803,naive
race,Asian,148,0.18181818181818182,0.08108108108108109,0.07432432432432433,diabetes_130us,repair,0.05,20260803,naive
gender,Female,13667,0.27226137091607944,0.11509475378649302,0.1142167264213068,diabetes_130us,repair,0.05,20260803,naive
gender,Male,11775,0.24413145539906103,0.10751592356687899,0.10853503184713376,diabetes_130us,repair,0.05,20260803,naive
race,Caucasian,19029,0.25359962842545286,0.11277523779494456,0.11314309737768669,diabetes_130us,clean,0.05,20260804,naive
race,AfricanAmerican,4820,0.27715355805243447,0.11535269709543569,0.11078838174273858,diabetes_130us,clean,0.05,20260804,naive
race,Other,350,0.3076923076923077,0.09142857142857143,0.07428571428571429,diabetes_130us,clean,0.05,20260804,naive
race,?,577,0.1346153846153846,0.043327556325823226,0.09012131715771231,diabetes_130us,clean,0.05,20260804,naive
race,Hispanic,518,0.38095238095238093,0.12162162162162163,0.12162162162162163,diabetes_130us,clean,0.05,20260804,naive
race,Asian,148,0.0,0.11486486486486487,0.07432432432432433,diabetes_130us,clean,0.05,20260804,naive
gender,Female,13667,0.2607303010890455,0.10975342064827687,0.1142167264213068,diabetes_130us,clean,0.05,20260804,naive
gender,Male,11775,0.25508607198748046,0.11371549893842887,0.10853503184713376,diabetes_130us,clean,0.05,20260804,naive
race,Caucasian,19029,0.2596377148165351,0.11177676178464449,0.11314309737768669,diabetes_130us,corrupted,0.05,20260804,naive
race,AfricanAmerican,4820,0.26591760299625467,0.11742738589211618,0.11078838174273858,diabetes_130us,corrupted,0.05,20260804,naive
race,Other,350,0.34615384615384615,0.09714285714285714,0.07428571428571429,diabetes_130us,corrupted,0.05,20260804,naive
race,?,577,0.1346153846153846,0.053726169844020795,0.09012131715771231,diabetes_130us,corrupted,0.05,20260804,naive
race,Hispanic,518,0.4126984126984127,0.11776061776061776,0.12162162162162163,diabetes_130us,corrupted,0.05,20260804,naive
race,Asian,148,0.18181818181818182,0.13513513513513514,0.07432432432432433,diabetes_130us,corrupted,0.05,20260804,naive
gender,Female,13667,0.26713645099295324,0.10938757591278261,0.1142167264213068,diabetes_130us,corrupted,0.05,20260804,naive
gender,Male,11775,0.2566510172143975,0.11414012738853503,0.10853503184713376,diabetes_130us,corrupted,0.05,20260804,naive
race,Caucasian,19029,0.10543427775197399,0.10074097430238058,0.11314309737768669,diabetes_130us,quarantine,0.05,20260804,naive
race,AfricanAmerican,4820,0.1891385767790262,0.14937759336099585,0.11078838174273858,diabetes_130us,quarantine,0.05,20260804,naive
race,Other,350,0.15384615384615385,0.09142857142857143,0.07428571428571429,diabetes_130us,quarantine,0.05,20260804,naive
race,?,577,0.21153846153846154,0.1559792027729636,0.09012131715771231,diabetes_130us,quarantine,0.05,20260804,naive
race,Hispanic,518,0.14285714285714285,0.11583011583011583,0.12162162162162163,diabetes_130us,quarantine,0.05,20260804,naive
race,Asian,148,0.09090909090909091,0.13513513513513514,0.07432432432432433,diabetes_130us,quarantine,0.05,20260804,naive
gender,Female,13667,0.11018577834721333,0.09241238018584913,0.1142167264213068,diabetes_130us,quarantine,0.05,20260804,naive
gender,Male,11775,0.14162754303599373,0.1338428874734607,0.10853503184713376,diabetes_130us,quarantine,0.05,20260804,naive
race,Caucasian,19029,0.25359962842545286,0.11167165904671816,0.11314309737768669,diabetes_130us,repair,0.05,20260804,naive
race,AfricanAmerican,4820,0.2602996254681648,0.11867219917012448,0.11078838174273858,diabetes_130us,repair,0.05,20260804,naive
race,Other,350,0.34615384615384615,0.09428571428571429,0.07428571428571429,diabetes_130us,repair,0.05,20260804,naive
race,?,577,0.09615384615384616,0.05719237435008666,0.09012131715771231,diabetes_130us,repair,0.05,20260804,naive
race,Hispanic,518,0.38095238095238093,0.12934362934362933,0.12162162162162163,diabetes_130us,repair,0.05,20260804,naive
race,Asian,148,0.09090909090909091,0.060810810810810814,0.07432432432432433,diabetes_130us,repair,0.05,20260804,naive
gender,Female,13667,0.26649583600256244,0.1169239774639643,0.1142167264213068,diabetes_130us,repair,0.05,20260804,naive
gender,Male,11775,0.24100156494522693,0.10539278131634819,0.10853503184713376,diabetes_130us,repair,0.05,20260804,naive
race,Caucasian,19029,0.25824431026474687,0.11167165904671816,0.11314309737768669,diabetes_130us,clean,0.05,20260805,naive
race,AfricanAmerican,4820,0.2883895131086142,0.11825726141078838,0.11078838174273858,diabetes_130us,clean,0.05,20260805,naive
race,Other,350,0.34615384615384615,0.08857142857142856,0.07428571428571429,diabetes_130us,clean,0.05,20260805,naive
race,?,577,0.1346153846153846,0.04679376083188908,0.09012131715771231,diabetes_130us,clean,0.05,20260805,naive
race,Hispanic,518,0.3968253968253968,0.13320463320463322,0.12162162162162163,diabetes_130us,clean,0.05,20260805,naive
race,Asian,148,0.2727272727272727,0.11486486486486487,0.07432432432432433,diabetes_130us,clean,0.05,20260805,naive
gender,Female,13667,0.2716207559256887,0.11216799590253897,0.1142167264213068,diabetes_130us,clean,0.05,20260805,naive
gender,Male,11775,0.25821596244131456,0.11091295116772824,0.10853503184713376,diabetes_130us,clean,0.05,20260805,naive
race,Caucasian,19029,0.26010218300046445,0.11230227547427611,0.11314309737768669,diabetes_130us,corrupted,0.05,20260805,naive
race,AfricanAmerican,4820,0.27715355805243447,0.11493775933609958,0.11078838174273858,diabetes_130us,corrupted,0.05,20260805,naive
race,Other,350,0.3076923076923077,0.08285714285714285,0.07428571428571429,diabetes_130us,corrupted,0.05,20260805,naive
race,?,577,0.11538461538461539,0.04679376083188908,0.09012131715771231,diabetes_130us,corrupted,0.05,20260805,naive
race,Hispanic,518,0.4126984126984127,0.13320463320463322,0.12162162162162163,diabetes_130us,corrupted,0.05,20260805,naive
race,Asian,148,0.2727272727272727,0.1554054054054054,0.07432432432432433,diabetes_130us,corrupted,0.05,20260805,naive
gender,Female,13667,0.2767456758488149,0.11509475378649302,0.1142167264213068,diabetes_130us,corrupted,0.05,20260805,naive
gender,Male,11775,0.24960876369327073,0.10751592356687899,0.10853503184713376,diabetes_130us,corrupted,0.05,20260805,naive
race,Caucasian,19029,0.09150023223409197,0.08408219034105839,0.11314309737768669,diabetes_130us,quarantine,0.05,20260805,naive
race,AfricanAmerican,4820,0.2397003745318352,0.2029045643153527,0.11078838174273858,diabetes_130us,quarantine,0.05,20260805,naive
race,Other,350,0.07692307692307693,0.16285714285714287,0.07428571428571429,diabetes_130us,quarantine,0.05,20260805,naive
race,?,577,0.2692307692307692,0.1733102253032929,0.09012131715771231,diabetes_130us,quarantine,0.05,20260805,naive
race,Hispanic,518,0.20634920634920634,0.16602316602316602,0.12162162162162163,diabetes_130us,quarantine,0.05,20260805,naive
race,Asian,148,0.09090909090909091,0.12162162162162163,0.07432432432432433,diabetes_130us,quarantine,0.05,20260805,naive
gender,Female,13667,0.13516976297245356,0.11882637008853443,0.1142167264213068,diabetes_130us,quarantine,0.05,20260805,naive
gender,Male,11775,0.11267605633802817,0.10318471337579618,0.10853503184713376,diabetes_130us,quarantine,0.05,20260805,naive
race,Caucasian,19029,0.2517417556897353,0.11224972410531295,0.11314309737768669,diabetes_130us,repair,0.05,20260805,naive
race,AfricanAmerican,4820,0.2640449438202247,0.11556016597510374,0.11078838174273858,diabetes_130us,repair,0.05,20260805,naive
race,Other,350,0.3076923076923077,0.08,0.07428571428571429,diabetes_130us,repair,0.05,20260805,naive
race,?,577,0.15384615384615385,0.058925476603119586,0.09012131715771231,diabetes_130us,repair,0.05,20260805,naive
race,Hispanic,518,0.38095238095238093,0.13127413127413126,0.12162162162162163,diabetes_130us,repair,0.05,20260805,naive
race,Asian,148,0.36363636363636365,0.10810810810810811,0.07432432432432433,diabetes_130us,repair,0.05,20260805,naive
gender,Female,13667,0.2754644458680333,0.11568010536328382,0.1142167264213068,diabetes_130us,repair,0.05,20260805,naive
gender,Male,11775,0.2323943661971831,0.10683651804670913,0.10853503184713376,diabetes_130us,repair,0.05,20260805,naive
race,Caucasian,19029,0.25452856479331165,0.111619107677755,0.11314309737768669,diabetes_130us,clean,0.05,20260806,naive
race,AfricanAmerican,4820,0.27340823970037453,0.11825726141078838,0.11078838174273858,diabetes_130us,clean,0.05,20260806,naive
race,Other,350,0.34615384615384615,0.09142857142857143,0.07428571428571429,diabetes_130us,clean,0.05,20260806,naive
race,?,577,0.057692307692307696,0.04679376083188908,0.09012131715771231,diabetes_130us,clean,0.05,20260806,naive
race,Hispanic,518,0.38095238095238093,0.1274131274131274,0.12162162162162163,diabetes_130us,clean,0.05,20260806,naive
race,Asian,148,0.2727272727272727,0.13513513513513514,0.07432432432432433,diabetes_130us,clean,0.05,20260806,naive
gender,Female,13667,0.26137091607943624,0.10865588644179411,0.1142167264213068,diabetes_130us,clean,0.05,20260806,naive
gender,Male,11775,0.2543035993740219,0.11498938428874735,0.10853503184713376,diabetes_130us,clean,0.05,20260806,naive
race,Caucasian,19029,0.2587087784486763,0.11288034053287088,0.11314309737768669,diabetes_130us,corrupted,0.05,20260806,naive
race,AfricanAmerican,4820,0.2696629213483146,0.11410788381742738,0.11078838174273858,diabetes_130us,corrupted,0.05,20260806,naive
race,Other,350,0.38461538461538464,0.09142857142857143,0.07428571428571429,diabetes_130us,corrupted,0.05,20260806,naive
race,?,577,0.17307692307692307,0.045060658578856154,0.09012131715771231,diabetes_130us,corrupted,0.05,20260806,naive
race,Hispanic,518,0.3968253968253968,0.1138996138996139,0.12162162162162163,diabetes_130us,corrupted,0.05,20260806,naive
race,Asian,148,0.18181818181818182,0.16216216216216217,0.07432432432432433,diabetes_130us,corrupted,0.05,20260806,naive
gender,Female,13667,0.2703395259449071,0.11238750274383552,0.1142167264213068,diabetes_130us,corrupted,0.05,20260806,naive
gender,Male,11775,0.2543035993740219,0.11065817409766454,0.10853503184713376,diabetes_130us,corrupted,0.05,20260806,naive
race,Caucasian,19029,0.12308406874129123,0.09369909086131693,0.11314309737768669,diabetes_130us,quarantine,0.05,20260806,naive
race,AfricanAmerican,4820,0.24906367041198502,0.19481327800829876,0.11078838174273858,diabetes_130us,quarantine,0.05,20260806,naive
race,Other,350,0.0,0.017142857142857144,0.07428571428571429,diabetes_130us,quarantine,0.05,20260806,naive
race,?,577,0.17307692307692307,0.09358752166377816,0.09012131715771231,diabetes_130us,quarantine,0.05,20260806,naive
race,Hispanic,518,0.09523809523809523,0.08494208494208494,0.12162162162162163,diabetes_130us,quarantine,0.05,20260806,naive
race,Asian,148,0.0,0.08783783783783784,0.07432432432432433,diabetes_130us,quarantine,0.05,20260806,naive
gender,Female,13667,0.14221652786675207,0.1090949001243872,0.1142167264213068,diabetes_130us,quarantine,0.05,20260806,naive
gender,Male,11775,0.14945226917057902,0.11447983014861995,0.10853503184713376,diabetes_130us,quarantine,0.05,20260806,naive
race,Caucasian,19029,0.25127728750580586,0.11219717273634978,0.11314309737768669,diabetes_130us,repair,0.05,20260806,naive
race,AfricanAmerican,4820,0.26779026217228463,0.11597510373443984,0.11078838174273858,diabetes_130us,repair,0.05,20260806,naive
race,Other,350,0.38461538461538464,0.09142857142857143,0.07428571428571429,diabetes_130us,repair,0.05,20260806,naive
race,?,577,0.11538461538461539,0.060658578856152515,0.09012131715771231,diabetes_130us,repair,0.05,20260806,naive
race,Hispanic,518,0.4126984126984127,0.12548262548262548,0.12162162162162163,diabetes_130us,repair,0.05,20260806,naive
race,Asian,148,0.2727272727272727,0.08783783783783784,0.07432432432432433,diabetes_130us,repair,0.05,20260806,naive
gender,Female,13667,0.27226137091607944,0.11546059852198727,0.1142167264213068,diabetes_130us,repair,0.05,20260806,naive
gender,Male,11775,0.2378716744913928,0.10709129511677283,0.10853503184713376,diabetes_130us,repair,0.05,20260806,naive
race,Caucasian,19029,0.25824431026474687,0.11256503231909191,0.11314309737768669,diabetes_130us,clean,0.05,20260807,naive
race,AfricanAmerican,4820,0.27902621722846443,0.11597510373443984,0.11078838174273858,diabetes_130us,clean,0.05,20260807,naive
race,Other,350,0.3076923076923077,0.09428571428571429,0.07428571428571429,diabetes_130us,clean,0.05,20260807,naive
race,?,577,0.11538461538461539,0.05199306759098787,0.09012131715771231,diabetes_130us,clean,0.05,20260807,naive
race,Hispanic,518,0.38095238095238093,0.11969111969111969,0.12162162162162163,diabetes_130us,clean,0.05,20260807,naive
race,Asian,148,0.18181818181818182,0.08783783783783784,0.07432432432432433,diabetes_130us,clean,0.05,20260807,naive
gender,Female,13667,0.25816784112748237,0.1055096217165435,0.1142167264213068,diabetes_130us,clean,0.05,20260807,naive
gender,Male,11775,0.2676056338028169,0.11864118895966029,0.10853503184713376,diabetes_130us,clean,0.05,20260807,naive
race,Caucasian,19029,0.25545750116117044,0.11209206999842346,0.11314309737768669,diabetes_130us,corrupted,0.05,20260807,naive
race,AfricanAmerican,4820,0.2640449438202247,0.11514522821576763,0.11078838174273858,diabetes_130us,corrupted,0.05,20260807,naive
race,Other,350,0.3076923076923077,0.08857142857142856,0.07428571428571429,diabetes_130us,corrupted,0.05,20260807,naive
race,?,577,0.17307692307692307,0.05199306759098787,0.09012131715771231,diabetes_130us,corrupted,0.05,20260807,naive
race,Hispanic,518,0.4126984126984127,0.13513513513513514,0.12162162162162163,diabetes_130us,corrupted,0.05,20260807,naive
race,Asian,148,0.2727272727272727,0.13513513513513514,0.07432432432432433,diabetes_130us,corrupted,0.05,20260807,naive
gender,Female,13667,0.26137091607943624,0.10843637960049755,0.1142167264213068,diabetes_130us,corrupted,0.05,20260807,naive
gender,Male,11775,0.257433489827856,0.11524416135881103,0.10853503184713376,diabetes_130us,corrupted,0.05,20260807,naive
race,Caucasian,19029,0.14212726428239666,0.11661148772925535,0.11314309737768669,diabetes_130us,quarantine,0.05,20260807,naive
race,AfricanAmerican,4820,0.1254681647940075,0.10103734439834025,0.11078838174273858,diabetes_130us,quarantine,0.05,20260807,naive
race,Other,350,0.038461538461538464,0.05714285714285714,0.07428571428571429,diabetes_130us,quarantine,0.05,20260807,naive
race,?,577,0.057692307692307696,0.09705372616984402,0.09012131715771231,diabetes_130us,quarantine,0.05,20260807,naive
race,Hispanic,518,0.07936507936507936,0.0888030888030888,0.12162162162162163,diabetes_130us,quarantine,0.05,20260807,naive
race,Asian,148,0.09090909090909091,0.07432432432432433,0.07432432432432433,diabetes_130us,quarantine,0.05,20260807,naive
gender,Female,13667,0.14221652786675207,0.12124094534279652,0.1142167264213068,diabetes_130us,quarantine,0.05,20260807,naive
gender,Male,11775,0.12597809076682315,0.10038216560509554,0.10853503184713376,diabetes_130us,quarantine,0.05,20260807,naive
race,Caucasian,19029,0.25081281932187643,0.1106731830364181,0.11314309737768669,diabetes_130us,repair,0.05,20260807,naive
race,AfricanAmerican,4820,0.2808988764044944,0.12240663900414937,0.11078838174273858,diabetes_130us,repair,0.05,20260807,naive
race,Other,350,0.3076923076923077,0.08,0.07428571428571429,diabetes_130us,repair,0.05,20260807,naive
race,?,577,0.11538461538461539,0.060658578856152515,0.09012131715771231,diabetes_130us,repair,0.05,20260807,naive
race,Hispanic,518,0.4444444444444444,0.13513513513513514,0.12162162162162163,diabetes_130us,repair,0.05,20260807,naive
race,Asian,148,0.18181818181818182,0.06756756756756757,0.07432432432432433,diabetes_130us,repair,0.05,20260807,naive
gender,Female,13667,0.273542600896861,0.11560693641618497,0.1142167264213068,diabetes_130us,repair,0.05,20260807,naive
gender,Male,11775,0.24021909233176839,0.10692144373673036,0.10853503184713376,diabetes_130us,repair,0.05,20260807,naive
race,Caucasian,19029,0.25917324663260566,0.11267013505701824,0.11314309737768669,diabetes_130us,clean,0.1,20260803,naive
race,AfricanAmerican,4820,0.27715355805243447,0.11618257261410789,0.11078838174273858,diabetes_130us,clean,0.1,20260803,naive
race,Other,350,0.34615384615384615,0.08285714285714285,0.07428571428571429,diabetes_130us,clean,0.1,20260803,naive
race,?,577,0.1346153846153846,0.05719237435008666,0.09012131715771231,diabetes_130us,clean,0.1,20260803,naive
race,Hispanic,518,0.38095238095238093,0.12162162162162163,0.12162162162162163,diabetes_130us,clean,0.1,20260803,naive
race,Asian,148,0.18181818181818182,0.06756756756756757,0.07432432432432433,diabetes_130us,clean,0.1,20260803,naive
gender,Female,13667,0.2812299807815503,0.11516792273359186,0.1142167264213068,diabetes_130us,clean,0.1,20260803,naive
gender,Male,11775,0.24178403755868544,0.10743099787685775,0.10853503184713376,diabetes_130us,clean,0.1,20260803,naive
race,Caucasian,19029,0.25592196934509986,0.11109359398812339,0.11314309737768669,diabetes_130us,corrupted,0.1,20260803,naive
race,AfricanAmerican,4820,0.2696629213483146,0.11410788381742738,0.11078838174273858,diabetes_130us,corrupted,0.1,20260803,naive
race,Other,350,0.3076923076923077,0.07714285714285714,0.07428571428571429,diabetes_130us,corrupted,0.1,20260803,naive
race,?,577,0.25,0.09878682842287695,0.09012131715771231,diabetes_130us,corrupted,0.1,20260803,naive
race,Hispanic,518,0.3968253968253968,0.12355212355212356,0.12162162162162163,diabetes_130us,corrupted,0.1,20260803,naive
race,Asian,148,0.36363636363636365,0.18243243243243243,0.07432432432432433,diabetes_130us,corrupted,0.1,20260803,naive
gender,Female,13667,0.2716207559256887,0.11238750274383552,0.1142167264213068,diabetes_130us,corrupted,0.1,20260803,naive
gender,Male,11775,0.2511737089201878,0.11065817409766454,0.10853503184713376,diabetes_130us,corrupted,0.1,20260803,naive
race,Caucasian,19029,0.14862981885740828,0.11487729255347101,0.11314309737768669,diabetes_130us,quarantine,0.1,20260803,naive
race,AfricanAmerican,4820,0.14606741573033707,0.1074688796680498,0.11078838174273858,diabetes_130us,quarantine,0.1,20260803,naive
race,Other,350,0.0,0.08,0.07428571428571429,diabetes_130us,quarantine,0.1,20260803,naive
race,?,577,0.23076923076923078,0.10051993067590988,0.09012131715771231,diabetes_130us,quarantine,0.1,20260803,naive
race,Hispanic,518,0.1111111111111111,0.07335907335907337,0.12162162162162163,diabetes_130us,quarantine,0.1,20260803,naive
race,Asian,148,0.0,0.07432432432432433,0.07432432432432433,diabetes_130us,quarantine,0.1,20260803,naive
gender,Female,13667,0.1364509929532351,0.1090949001243872,0.1142167264213068,diabetes_130us,quarantine,0.1,20260803,naive
gender,Male,11775,0.1596244131455399,0.11447983014861995,0.10853503184713376,diabetes_130us,quarantine,0.1,20260803,naive
race,Caucasian,19029,0.24523920111472364,0.11209206999842346,0.11314309737768669,diabetes_130us,repair,0.1,20260803,naive
race,AfricanAmerican,4820,0.26217228464419473,0.11597510373443984,0.11078838174273858,diabetes_130us,repair,0.1,20260803,naive
race,Other,350,0.34615384615384615,0.09142857142857143,0.07428571428571429,diabetes_130us,repair,0.1,20260803,naive
race,?,577,0.15384615384615385,0.06759098786828423,0.09012131715771231,diabetes_130us,repair,0.1,20260803,naive
race,Hispanic,518,0.3968253968253968,0.1274131274131274,0.12162162162162163,diabetes_130us,repair,0.1,20260803,naive
race,Asian,148,0.09090909090909091,0.06756756756756757,0.07432432432432433,diabetes_130us,repair,0.1,20260803,naive
gender,Female,13667,0.26521460602178093,0.11663130167556889,0.1142167264213068,diabetes_130us,repair,0.1,20260803,naive
gender,Male,11775,0.2323943661971831,0.10573248407643313,0.10853503184713376,diabetes_130us,repair,0.1,20260803,naive
race,Caucasian,19029,0.25359962842545286,0.11277523779494456,0.11314309737768669,diabetes_130us,clean,0.1,20260804,naive
race,AfricanAmerican,4820,0.27715355805243447,0.11535269709543569,0.11078838174273858,diabetes_130us,clean,0.1,20260804,naive
race,Other,350,0.3076923076923077,0.09142857142857143,0.07428571428571429,diabetes_130us,clean,0.1,20260804,naive
race,?,577,0.1346153846153846,0.043327556325823226,0.09012131715771231,diabetes_130us,clean,0.1,20260804,naive
race,Hispanic,518,0.38095238095238093,0.12162162162162163,0.12162162162162163,diabetes_130us,clean,0.1,20260804,naive
race,Asian,148,0.0,0.11486486486486487,0.07432432432432433,diabetes_130us,clean,0.1,20260804,naive
gender,Female,13667,0.2607303010890455,0.10975342064827687,0.1142167264213068,diabetes_130us,clean,0.1,20260804,naive
gender,Male,11775,0.25508607198748046,0.11371549893842887,0.10853503184713376,diabetes_130us,clean,0.1,20260804,naive
race,Caucasian,19029,0.2517417556897353,0.11030532345367597,0.11314309737768669,diabetes_130us,corrupted,0.1,20260804,naive
race,AfricanAmerican,4820,0.27902621722846443,0.12572614107883817,0.11078838174273858,diabetes_130us,corrupted,0.1,20260804,naive
